t,S,I,R,scenario,beta,c,gamma,replication,seed
9.285424738745364,718,190,92,gamma_scan,0.05,10.0,0.15,1,1701
9.286466830998906,717,191,92,gamma_scan,0.05,10.0,0.15,1,1701
9.298716188855503,717,190,93,gamma_scan,0.05,10.0,0.15,1,1701
9.306990877547483,716,191,93,gamma_scan,0.05,10.0,0.15,1,1701
9.317849949335969,716,190,94,gamma_scan,0.05,10.0,0.15,1,1701
9.330238006253087,715,191,94,gamma_scan,0.05,10.0,0.15,1,1701
9.38325319707985,715,190,95,gamma_scan,0.05,10.0,0.15,1,1701
9.386790427385076,714,191,95,gamma_scan,0.05,10.0,0.15,1,1701
9.403145437104392,713,192,95,gamma_scan,0.05,10.0,0.15,1,1701
9.430080631075407,712,193,95,gamma_scan,0.05,10.0,0.15,1,1701
9.43104861355643,711,194,95,gamma_scan,0.05,10.0,0.15,1,1701
9.446103717958911,710,195,95,gamma_scan,0.05,10.0,0.15,1,1701
9.446612469010537,709,196,95,gamma_scan,0.05,10.0,0.15,1,1701
9.451146097251184,708,197,95,gamma_scan,0.05,10.0,0.15,1,1701
9.451247702557733,707,198,95,gamma_scan,0.05,10.0,0.15,1,1701
9.469643985812318,706,199,95,gamma_scan,0.05,10.0,0.15,1,1701
9.47272259418418,706,198,96,gamma_scan,0.05,10.0,0.15,1,1701
9.480176763996521,706,197,97,gamma_scan,0.05,10.0,0.15,1,1701
9.488200420101883,705,198,97,gamma_scan,0.05,10.0,0.15,1,1701
9.500487578081776,705,197,98,gamma_scan,0.05,10.0,0.15,1,1701
9.52608914161115,704,198,98,gamma_scan,0.05,10.0,0.15,1,1701
9.535254968582386,704,197,99,gamma_scan,0.05,10.0,0.15,1,1701
9.536254973919577,703,198,99,gamma_scan,0.05,10.0,0.15,1,1701
9.552793336068403,703,197,100,gamma_scan,0.05,10.0,0.15,1,1701
9.57949739633459,703,196,101,gamma_scan,0.05,10.0,0.15,1,1701
9.5948559508756,702,197,101,gamma_scan,0.05,10.0,0.15,1,1701
9.596241350552143,701,198,101,gamma_scan,0.05,10.0,0.15,1,1701
9.60208914510262,701,197,102,gamma_scan,0.05,10.0,0.15,1,1701
9.605211891754104,700,198,102,gamma_scan,0.05,10.0,0.15,1,1701
9.61533604812849,699,199,102,gamma_scan,0.05,10.0,0.15,1,1701
9.62243868466314,699,198,103,gamma_scan,0.05,10.0,0.15,1,1701
9.622527839117533,698,199,103,gamma_scan,0.05,10.0,0.15,1,1701
9.646637732534176,698,198,104,gamma_scan,0.05,10.0,0.15,1,1701
9.650416021211292,697,199,104,gamma_scan,0.05,10.0,0.15,1,1701
9.652730568855187,696,200,104,gamma_scan,0.05,10.0,0.15,1,1701
9.661809009450845,696,199,105,gamma_scan,0.05,10.0,0.15,1,1701
9.682625122860859,695,200,105,gamma_scan,0.05,10.0,0.15,1,1701
9.684666399631041,694,201,105,gamma_scan,0.05,10.0,0.15,1,1701
9.688016771571466,693,202,105,gamma_scan,0.05,10.0,0.15,1,1701
9.69035450284462,693,201,106,gamma_scan,0.05,10.0,0.15,1,1701
9.706946727066118,692,202,106,gamma_scan,0.05,10.0,0.15,1,1701
9.718000741000349,691,203,106,gamma_scan,0.05,10.0,0.15,1,1701
9.718316313692107,691,202,107,gamma_scan,0.05,10.0,0.15,1,1701
9.725517075237462,690,203,107,gamma_scan,0.05,10.0,0.15,1,1701
9.726951606485978,690,202,108,gamma_scan,0.05,10.0,0.15,1,1701
9.750410490308088,690,201,109,gamma_scan,0.05,10.0,0.15,1,1701
9.75688149112666,689,202,109,gamma_scan,0.05,10.0,0.15,1,1701
9.758746990512527,688,203,109,gamma_scan,0.05,10.0,0.15,1,1701
9.793836124631206,687,204,109,gamma_scan,0.05,10.0,0.15,1,1701
9.8095551468411,686,205,109,gamma_scan,0.05,10.0,0.15,1,1701
9.821369005970142,685,206,109,gamma_scan,0.05,10.0,0.15,1,1701
9.826818179671266,684,207,109,gamma_scan,0.05,10.0,0.15,1,1701
9.836683973495136,684,206,110,gamma_scan,0.05,10.0,0.15,1,1701
9.838777646098217,683,207,110,gamma_scan,0.05,10.0,0.15,1,1701
9.8558607827289,682,208,110,gamma_scan,0.05,10.0,0.15,1,1701
9.85899393282412,681,209,110,gamma_scan,0.05,10.0,0.15,1,1701
9.863370694100198,680,210,110,gamma_scan,0.05,10.0,0.15,1,1701
9.883959435602941,680,209,111,gamma_scan,0.05,10.0,0.15,1,1701
9.899779083287017,679,210,111,gamma_scan,0.05,10.0,0.15,1,1701
9.903850828557093,678,211,111,gamma_scan,0.05,10.0,0.15,1,1701
9.917775639787655,678,210,112,gamma_scan,0.05,10.0,0.15,1,1701
9.929931613887291,677,211,112,gamma_scan,0.05,10.0,0.15,1,1701
9.942310867724276,676,212,112,gamma_scan,0.05,10.0,0.15,1,1701
9.948659839004577,675,213,112,gamma_scan,0.05,10.0,0.15,1,1701
9.95792053791787,674,214,112,gamma_scan,0.05,10.0,0.15,1,1701
9.958099823357442,674,213,113,gamma_scan,0.05,10.0,0.15,1,1701
9.983126088717038,673,214,113,gamma_scan,0.05,10.0,0.15,1,1701
9.984350975670093,673,213,114,gamma_scan,0.05,10.0,0.15,1,1701
10.010046211798882,672,214,114,gamma_scan,0.05,10.0,0.15,1,1701
10.016136835373652,671,215,114,gamma_scan,0.05,10.0,0.15,1,1701
10.028135817372156,670,216,114,gamma_scan,0.05,10.0,0.15,1,1701
10.04119777150989,669,217,114,gamma_scan,0.05,10.0,0.15,1,1701
10.053597796858064,668,218,114,gamma_scan,0.05,10.0,0.15,1,1701
10.068208743477417,667,219,114,gamma_scan,0.05,10.0,0.15,1,1701
10.08680435731775,666,220,114,gamma_scan,0.05,10.0,0.15,1,1701
10.094048601833265,665,221,114,gamma_scan,0.05,10.0,0.15,1,1701
10.10081845232992,664,222,114,gamma_scan,0.05,10.0,0.15,1,1701
10.110856048826184,663,223,114,gamma_scan,0.05,10.0,0.15,1,1701
10.121481031276497,662,224,114,gamma_scan,0.05,10.0,0.15,1,1701
10.131546033907064,661,225,114,gamma_scan,0.05,10.0,0.15,1,1701
10.146345536669507,660,226,114,gamma_scan,0.05,10.0,0.15,1,1701
10.152436002313241,660,225,115,gamma_scan,0.05,10.0,0.15,1,1701
10.15587707499657,659,226,115,gamma_scan,0.05,10.0,0.15,1,1701
10.175837695907154,659,225,116,gamma_scan,0.05,10.0,0.15,1,1701
10.179327902767616,659,224,117,gamma_scan,0.05,10.0,0.15,1,1701
10.201110770098627,658,225,117,gamma_scan,0.05,10.0,0.15,1,1701
10.207077301283112,657,226,117,gamma_scan,0.05,10.0,0.15,1,1701
10.210881776103802,656,227,117,gamma_scan,0.05,10.0,0.15,1,1701
10.213444069789603,655,228,117,gamma_scan,0.05,10.0,0.15,1,1701
10.221249101064247,655,227,118,gamma_scan,0.05,10.0,0.15,1,1701
10.230517939229065,654,228,118,gamma_scan,0.05,10.0,0.15,1,1701
10.244915531600475,653,229,118,gamma_scan,0.05,10.0,0.15,1,1701
10.271521574387526,653,228,119,gamma_scan,0.05,10.0,0.15,1,1701
10.272691953509671,652,229,119,gamma_scan,0.05,10.0,0.15,1,1701
10.281343540674854,652,228,120,gamma_scan,0.05,10.0,0.15,1,1701
10.29083105471594,652,227,121,gamma_scan,0.05,10.0,0.15,1,1701
10.29694626480797,651,228,121,gamma_scan,0.05,10.0,0.15,1,1701
10.300415845841862,651,227,122,gamma_scan,0.05,10.0,0.15,1,1701
10.314532470639053,651,226,123,gamma_scan,0.05,10.0,0.15,1,1701
10.335547761155418,651,225,124,gamma_scan,0.05,10.0,0.15,1,1701
10.33613622883097,650,226,124,gamma_scan,0.05,10.0,0.15,1,1701
10.339997620317428,650,225,125,gamma_scan,0.05,10.0,0.15,1,1701
10.34359474085744,649,226,125,gamma_scan,0.05,10.0,0.15,1,1701
10.358306591369042,648,227,125,gamma_scan,0.05,10.0,0.15,1,1701
10.377389780245023,648,226,126,gamma_scan,0.05,10.0,0.15,1,1701
10.41314517003234,648,225,127,gamma_scan,0.05,10.0,0.15,1,1701
10.416550159587208,648,224,128,gamma_scan,0.05,10.0,0.15,1,1701
10.446815782434507,647,225,128,gamma_scan,0.05,10.0,0.15,1,1701
10.466277592907613,647,224,129,gamma_scan,0.05,10.0,0.15,1,1701
10.470625737447882,646,225,129,gamma_scan,0.05,10.0,0.15,1,1701
10.474098314324044,646,224,130,gamma_scan,0.05,10.0,0.15,1,1701
10.480676736699817,646,223,131,gamma_scan,0.05,10.0,0.15,1,1701
10.489447936406533,646,222,132,gamma_scan,0.05,10.0,0.15,1,1701
10.489777293315411,646,221,133,gamma_scan,0.05,10.0,0.15,1,1701
10.512462099462647,645,222,133,gamma_scan,0.05,10.0,0.15,1,1701
10.525182236805078,644,223,133,gamma_scan,0.05,10.0,0.15,1,1701
10.533589631483729,643,224,133,gamma_scan,0.05,10.0,0.15,1,1701
10.534926480220264,642,225,133,gamma_scan,0.05,10.0,0.15,1,1701
10.543974440181957,642,224,134,gamma_scan,0.05,10.0,0.15,1,1701
10.563649327712186,641,225,134,gamma_scan,0.05,10.0,0.15,1,1701
10.564258577602603,640,226,134,gamma_scan,0.05,10.0,0.15,1,1701
10.572076764632424,640,225,135,gamma_scan,0.05,10.0,0.15,1,1701
10.582595363230267,639,226,135,gamma_scan,0.05,10.0,0.15,1,1701
10.595356123379448,639,225,136,gamma_scan,0.05,10.0,0.15,1,1701
10.60024772860734,638,226,136,gamma_scan,0.05,10.0,0.15,1,1701
10.603659619563144,637,227,136,gamma_scan,0.05,10.0,0.15,1,1701
10.63100134414331,637,226,137,gamma_scan,0.05,10.0,0.15,1,1701
10.644879470458285,637,225,138,gamma_scan,0.05,10.0,0.15,1,1701
10.645706443775515,636,226,138,gamma_scan,0.05,10.0,0.15,1,1701
10.65058071811882,635,227,138,gamma_scan,0.05,10.0,0.15,1,1701
10.651817074768134,634,228,138,gamma_scan,0.05,10.0,0.15,1,1701
10.653806711413178,633,229,138,gamma_scan,0.05,10.0,0.15,1,1701
10.670265364140219,633,228,139,gamma_scan,0.05,10.0,0.15,1,1701
10.697856609137368,632,229,139,gamma_scan,0.05,10.0,0.15,1,1701
10.719731278544147,631,230,139,gamma_scan,0.05,10.0,0.15,1,1701
10.738777502038731,631,229,140,gamma_scan,0.05,10.0,0.15,1,1701
10.742645352104338,630,230,140,gamma_scan,0.05,10.0,0.15,1,1701
10.74615629721201,629,231,140,gamma_scan,0.05,10.0,0.15,1,1701
10.753760911460494,628,232,140,gamma_scan,0.05,10.0,0.15,1,1701
10.753859645161752,627,233,140,gamma_scan,0.05,10.0,0.15,1,1701
10.755059738315952,626,234,140,gamma_scan,0.05,10.0,0.15,1,1701
10.766516602447854,625,235,140,gamma_scan,0.05,10.0,0.15,1,1701
10.798714321292453,625,234,141,gamma_scan,0.05,10.0,0.15,1,1701
10.800137369945972,624,235,141,gamma_scan,0.05,10.0,0.15,1,1701
10.827317777945012,623,236,141,gamma_scan,0.05,10.0,0.15,1,1701
10.827767959027364,622,237,141,gamma_scan,0.05,10.0,0.15,1,1701
10.83492165396887,621,238,141,gamma_scan,0.05,10.0,0.15,1,1701
10.837115773131316,620,239,141,gamma_scan,0.05,10.0,0.15,1,1701
10.838925202920239,619,240,141,gamma_scan,0.05,10.0,0.15,1,1701
10.848192197528457,618,241,141,gamma_scan,0.05,10.0,0.15,1,1701
10.872651797348416,618,240,142,gamma_scan,0.05,10.0,0.15,1,1701
10.877595478745185,617,241,142,gamma_scan,0.05,10.0,0.15,1,1701
10.879230545251454,617,240,143,gamma_scan,0.05,10.0,0.15,1,1701
10.881899229223091,616,241,143,gamma_scan,0.05,10.0,0.15,1,1701
10.888184880660397,616,240,144,gamma_scan,0.05,10.0,0.15,1,1701
10.895741956912417,616,239,145,gamma_scan,0.05,10.0,0.15,1,1701
10.90479239400974,615,240,145,gamma_scan,0.05,10.0,0.15,1,1701
10.922409195368113,614,241,145,gamma_scan,0.05,10.0,0.15,1,1701
10.935710049484744,614,240,146,gamma_scan,0.05,10.0,0.15,1,1701
10.970801574587455,613,241,146,gamma_scan,0.05,10.0,0.15,1,1701
10.975865627634613,613,240,147,gamma_scan,0.05,10.0,0.15,1,1701
10.986582988799803,612,241,147,gamma_scan,0.05,10.0,0.15,1,1701
10.986642337589108,611,242,147,gamma_scan,0.05,10.0,0.15,1,1701
11.000859583085388,610,243,147,gamma_scan,0.05,10.0,0.15,1,1701
11.004261337202582,610,242,148,gamma_scan,0.05,10.0,0.15,1,1701
11.010536929571801,610,241,149,gamma_scan,0.05,10.0,0.15,1,1701
11.019228473180252,609,242,149,gamma_scan,0.05,10.0,0.15,1,1701
11.031547865671222,609,241,150,gamma_scan,0.05,10.0,0.15,1,1701
11.041005506408665,608,242,150,gamma_scan,0.05,10.0,0.15,1,1701
11.062035466060156,608,241,151,gamma_scan,0.05,10.0,0.15,1,1701
11.064023222200763,607,242,151,gamma_scan,0.05,10.0,0.15,1,1701
11.078709077427211,606,243,151,gamma_scan,0.05,10.0,0.15,1,1701
11.139423848937993,605,244,151,gamma_scan,0.05,10.0,0.15,1,1701
11.1415806947991,604,245,151,gamma_scan,0.05,10.0,0.15,1,1701
11.145191956697973,604,244,152,gamma_scan,0.05,10.0,0.15,1,1701
11.151794330842629,604,243,153,gamma_scan,0.05,10.0,0.15,1,1701
11.157073602514835,604,242,154,gamma_scan,0.05,10.0,0.15,1,1701
11.162032874652684,603,243,154,gamma_scan,0.05,10.0,0.15,1,1701
11.182371720809062,602,244,154,gamma_scan,0.05,10.0,0.15,1,1701
11.186224582622911,601,245,154,gamma_scan,0.05,10.0,0.15,1,1701
11.188328276929075,600,246,154,gamma_scan,0.05,10.0,0.15,1,1701
11.194254624493517,599,247,154,gamma_scan,0.05,10.0,0.15,1,1701
11.212129915902677,598,248,154,gamma_scan,0.05,10.0,0.15,1,1701
11.215929028549372,598,247,155,gamma_scan,0.05,10.0,0.15,1,1701
11.231862940099642,598,246,156,gamma_scan,0.05,10.0,0.15,1,1701
11.237227603106072,597,247,156,gamma_scan,0.05,10.0,0.15,1,1701
11.244902855992235,596,248,156,gamma_scan,0.05,10.0,0.15,1,1701
11.264625245182836,596,247,157,gamma_scan,0.05,10.0,0.15,1,1701
11.269117961427481,595,248,157,gamma_scan,0.05,10.0,0.15,1,1701
11.270829149535444,595,247,158,gamma_scan,0.05,10.0,0.15,1,1701
11.285343287173541,595,246,159,gamma_scan,0.05,10.0,0.15,1,1701
11.292315691620841,594,247,159,gamma_scan,0.05,10.0,0.15,1,1701
11.296350208121867,594,246,160,gamma_scan,0.05,10.0,0.15,1,1701
11.298482189569066,593,247,160,gamma_scan,0.05,10.0,0.15,1,1701
11.308991718719621,592,248,160,gamma_scan,0.05,10.0,0.15,1,1701
11.314446539032478,591,249,160,gamma_scan,0.05,10.0,0.15,1,1701
11.317571076950061,590,250,160,gamma_scan,0.05,10.0,0.15,1,1701
11.32129031716838,590,249,161,gamma_scan,0.05,10.0,0.15,1,1701
11.323270584481065,590,248,162,gamma_scan,0.05,10.0,0.15,1,1701
11.327736939571274,589,249,162,gamma_scan,0.05,10.0,0.15,1,1701
11.334765947152993,588,250,162,gamma_scan,0.05,10.0,0.15,1,1701
11.340493583717326,588,249,163,gamma_scan,0.05,10.0,0.15,1,1701
11.364604831753207,587,250,163,gamma_scan,0.05,10.0,0.15,1,1701
11.37608956885852,586,251,163,gamma_scan,0.05,10.0,0.15,1,1701
11.37896170235974,585,252,163,gamma_scan,0.05,10.0,0.15,1,1701
11.391482784032394,584,253,163,gamma_scan,0.05,10.0,0.15,1,1701
11.392529020423686,583,254,163,gamma_scan,0.05,10.0,0.15,1,1701
11.40426468786271,583,253,164,gamma_scan,0.05,10.0,0.15,1,1701
11.41664461469773,582,254,164,gamma_scan,0.05,10.0,0.15,1,1701
11.41850008659494,581,255,164,gamma_scan,0.05,10.0,0.15,1,1701
11.431774371806101,580,256,164,gamma_scan,0.05,10.0,0.15,1,1701
11.437935706984872,580,255,165,gamma_scan,0.05,10.0,0.15,1,1701
11.453504515367532,579,256,165,gamma_scan,0.05,10.0,0.15,1,1701
11.455225069210709,579,255,166,gamma_scan,0.05,10.0,0.15,1,1701
11.466308777801821,579,254,167,gamma_scan,0.05,10.0,0.15,1,1701
11.470647749371615,579,253,168,gamma_scan,0.05,10.0,0.15,1,1701
11.489220438846601,579,252,169,gamma_scan,0.05,10.0,0.15,1,1701
11.49191812915632,578,253,169,gamma_scan,0.05,10.0,0.15,1,1701
11.496643448335215,578,252,170,gamma_scan,0.05,10.0,0.15,1,1701
11.506150837494733,577,253,170,gamma_scan,0.05,10.0,0.15,1,1701
11.519196062481143,576,254,170,gamma_scan,0.05,10.0,0.15,1,1701
11.527383050731924,575,255,170,gamma_scan,0.05,10.0,0.15,1,1701
11.528593313206668,574,256,170,gamma_scan,0.05,10.0,0.15,1,1701
11.543567873918802,573,257,170,gamma_scan,0.05,10.0,0.15,1,1701
11.551831190922034,573,256,171,gamma_scan,0.05,10.0,0.15,1,1701
11.553091526945993,573,255,172,gamma_scan,0.05,10.0,0.15,1,1701
11.553356001005465,573,254,173,gamma_scan,0.05,10.0,0.15,1,1701
11.554269489960216,572,255,173,gamma_scan,0.05,10.0,0.15,1,1701
11.556059868705956,571,256,173,gamma_scan,0.05,10.0,0.15,1,1701
11.559314537341633,570,257,173,gamma_scan,0.05,10.0,0.15,1,1701
11.594683182560777,570,256,174,gamma_scan,0.05,10.0,0.15,1,1701
11.60298624005258,569,257,174,gamma_scan,0.05,10.0,0.15,1,1701
11.613402770734773,568,258,174,gamma_scan,0.05,10.0,0.15,1,1701
11.618241585923997,567,259,174,gamma_scan,0.05,10.0,0.15,1,1701
11.618545356701365,567,258,175,gamma_scan,0.05,10.0,0.15,1,1701
11.6219604380659,566,259,175,gamma_scan,0.05,10.0,0.15,1,1701
11.630976553536165,565,260,175,gamma_scan,0.05,10.0,0.15,1,1701
11.637216458134967,564,261,175,gamma_scan,0.05,10.0,0.15,1,1701
11.64160250769222,563,262,175,gamma_scan,0.05,10.0,0.15,1,1701
11.649092959860408,562,263,175,gamma_scan,0.05,10.0,0.15,1,1701
11.653212902664636,562,262,176,gamma_scan,0.05,10.0,0.15,1,1701
11.661654073758351,561,263,176,gamma_scan,0.05,10.0,0.15,1,1701
11.664859387029688,560,264,176,gamma_scan,0.05,10.0,0.15,1,1701
11.6658701928202,559,265,176,gamma_scan,0.05,10.0,0.15,1,1701
11.670813664328083,558,266,176,gamma_scan,0.05,10.0,0.15,1,1701
11.677876839023186,557,267,176,gamma_scan,0.05,10.0,0.15,1,1701
11.682217687788109,556,268,176,gamma_scan,0.05,10.0,0.15,1,1701
11.68677029340957,555,269,176,gamma_scan,0.05,10.0,0.15,1,1701
11.688815845579157,555,268,177,gamma_scan,0.05,10.0,0.15,1,1701
11.694370268767502,554,269,177,gamma_scan,0.05,10.0,0.15,1,1701
11.721425825159395,553,270,177,gamma_scan,0.05,10.0,0.15,1,1701
11.730022487765012,552,271,177,gamma_scan,0.05,10.0,0.15,1,1701
11.733979944698454,552,270,178,gamma_scan,0.05,10.0,0.15,1,1701
11.745748472904573,551,271,178,gamma_scan,0.05,10.0,0.15,1,1701
11.755239909559396,550,272,178,gamma_scan,0.05,10.0,0.15,1,1701
11.759984746052702,549,273,178,gamma_scan,0.05,10.0,0.15,1,1701
11.761278917013072,548,274,178,gamma_scan,0.05,10.0,0.15,1,1701
11.777291033673075,548,273,179,gamma_scan,0.05,10.0,0.15,1,1701
11.791728885061863,548,272,180,gamma_scan,0.05,10.0,0.15,1,1701
11.794786481780969,547,273,180,gamma_scan,0.05,10.0,0.15,1,1701
11.795323094722866,547,272,181,gamma_scan,0.05,10.0,0.15,1,1701
11.796056814635552,547,271,182,gamma_scan,0.05,10.0,0.15,1,1701
11.80087007883884,546,272,182,gamma_scan,0.05,10.0,0.15,1,1701
11.807744095546706,545,273,182,gamma_scan,0.05,10.0,0.15,1,1701
11.825326521227122,544,274,182,gamma_scan,0.05,10.0,0.15,1,1701
11.835243369388419,543,275,182,gamma_scan,0.05,10.0,0.15,1,1701
11.851040473203266,542,276,182,gamma_scan,0.05,10.0,0.15,1,1701
11.852570548932688,541,277,182,gamma_scan,0.05,10.0,0.15,1,1701
11.860237636684205,540,278,182,gamma_scan,0.05,10.0,0.15,1,1701
11.88198863619569,540,277,183,gamma_scan,0.05,10.0,0.15,1,1701
11.916887082057128,540,276,184,gamma_scan,0.05,10.0,0.15,1,1701
11.923739998496831,540,275,185,gamma_scan,0.05,10.0,0.15,1,1701
11.927657016176223,539,276,185,gamma_scan,0.05,10.0,0.15,1,1701
11.931890011083304,538,277,185,gamma_scan,0.05,10.0,0.15,1,1701
11.94474567731614,537,278,185,gamma_scan,0.05,10.0,0.15,1,1701
11.955551704298744,537,277,186,gamma_scan,0.05,10.0,0.15,1,1701
11.960618789852136,537,276,187,gamma_scan,0.05,10.0,0.15,1,1701
11.963531225703829,536,277,187,gamma_scan,0.05,10.0,0.15,1,1701
11.966242559443609,536,276,188,gamma_scan,0.05,10.0,0.15,1,1701
11.966922382458547,535,277,188,gamma_scan,0.05,10.0,0.15,1,1701
11.976346223493406,535,276,189,gamma_scan,0.05,10.0,0.15,1,1701
11.990702470635094,534,277,189,gamma_scan,0.05,10.0,0.15,1,1701
12.00026664703778,533,278,189,gamma_scan,0.05,10.0,0.15,1,1701
12.00303184817467,533,277,190,gamma_scan,0.05,10.0,0.15,1,1701
12.007663955311887,532,278,190,gamma_scan,0.05,10.0,0.15,1,1701
12.023387656492961,531,279,190,gamma_scan,0.05,10.0,0.15,1,1701
12.025427334862078,531,278,191,gamma_scan,0.05,10.0,0.15,1,1701
12.033688357609059,530,279,191,gamma_scan,0.05,10.0,0.15,1,1701
12.03600794323559,529,280,191,gamma_scan,0.05,10.0,0.15,1,1701
12.063109864525654,528,281,191,gamma_scan,0.05,10.0,0.15,1,1701
12.08561213412677,527,282,191,gamma_scan,0.05,10.0,0.15,1,1701
12.097850652957405,527,281,192,gamma_scan,0.05,10.0,0.15,1,1701
12.100980261276764,526,282,192,gamma_scan,0.05,10.0,0.15,1,1701
12.118100852071922,525,283,192,gamma_scan,0.05,10.0,0.15,1,1701
12.124582463024703,525,282,193,gamma_scan,0.05,10.0,0.15,1,1701
12.125552661091449,525,281,194,gamma_scan,0.05,10.0,0.15,1,1701
12.13637255254531,524,282,194,gamma_scan,0.05,10.0,0.15,1,1701
12.163493518078552,523,283,194,gamma_scan,0.05,10.0,0.15,1,1701
12.173650264759186,522,284,194,gamma_scan,0.05,10.0,0.15,1,1701
12.177888042950796,521,285,194,gamma_scan,0.05,10.0,0.15,1,1701
12.210872508486455,520,286,194,gamma_scan,0.05,10.0,0.15,1,1701
12.22046739178231,520,285,195,gamma_scan,0.05,10.0,0.15,1,1701
12.239529887221932,519,286,195,gamma_scan,0.05,10.0,0.15,1,1701
12.24478240154027,519,285,196,gamma_scan,0.05,10.0,0.15,1,1701
12.251889007325904,518,286,196,gamma_scan,0.05,10.0,0.15,1,1701
12.251927141396687,517,287,196,gamma_scan,0.05,10.0,0.15,1,1701
12.254613575523745,516,288,196,gamma_scan,0.05,10.0,0.15,1,1701
12.27659241435524,515,289,196,gamma_scan,0.05,10.0,0.15,1,1701
12.276920221821335,515,288,197,gamma_scan,0.05,10.0,0.15,1,1701
12.27823266541421,514,289,197,gamma_scan,0.05,10.0,0.15,1,1701
12.279925690488477,514,288,198,gamma_scan,0.05,10.0,0.15,1,1701
12.28499508499885,514,287,199,gamma_scan,0.05,10.0,0.15,1,1701
12.311366183964939,514,286,200,gamma_scan,0.05,10.0,0.15,1,1701
12.312980775388686,513,287,200,gamma_scan,0.05,10.0,0.15,1,1701
12.32614174209457,512,288,200,gamma_scan,0.05,10.0,0.15,1,1701
12.33076215014726,512,287,201,gamma_scan,0.05,10.0,0.15,1,1701
12.342877962035141,512,286,202,gamma_scan,0.05,10.0,0.15,1,1701
12.354613596505411,511,287,202,gamma_scan,0.05,10.0,0.15,1,1701
12.355246270489014,510,288,202,gamma_scan,0.05,10.0,0.15,1,1701
12.357716288063065,509,289,202,gamma_scan,0.05,10.0,0.15,1,1701
12.36171847825602,508,290,202,gamma_scan,0.05,10.0,0.15,1,1701
12.364493221926322,508,289,203,gamma_scan,0.05,10.0,0.15,1,1701
12.373076056677167,507,290,203,gamma_scan,0.05,10.0,0.15,1,1701
12.385386006147163,506,291,203,gamma_scan,0.05,10.0,0.15,1,1701
12.389278539333825,506,290,204,gamma_scan,0.05,10.0,0.15,1,1701
12.391363809036932,506,289,205,gamma_scan,0.05,10.0,0.15,1,1701
12.394334728202189,506,288,206,gamma_scan,0.05,10.0,0.15,1,1701
12.405519604615892,505,289,206,gamma_scan,0.05,10.0,0.15,1,1701
12.410889238400776,505,288,207,gamma_scan,0.05,10.0,0.15,1,1701
12.417157907258126,504,289,207,gamma_scan,0.05,10.0,0.15,1,1701
12.418948335134553,503,290,207,gamma_scan,0.05,10.0,0.15,1,1701
12.424222446143771,502,291,207,gamma_scan,0.05,10.0,0.15,1,1701
12.425576037496215,502,290,208,gamma_scan,0.05,10.0,0.15,1,1701
12.458293649470665,501,291,208,gamma_scan,0.05,10.0,0.15,1,1701
12.471840028066849,501,290,209,gamma_scan,0.05,10.0,0.15,1,1701
12.481887746939247,500,291,209,gamma_scan,0.05,10.0,0.15,1,1701
12.48313048476827,499,292,209,gamma_scan,0.05,10.0,0.15,1,1701
12.48541717643414,498,293,209,gamma_scan,0.05,10.0,0.15,1,1701
12.50406018705454,498,292,210,gamma_scan,0.05,10.0,0.15,1,1701
12.520612607124226,498,291,211,gamma_scan,0.05,10.0,0.15,1,1701
12.532594963533441,497,292,211,gamma_scan,0.05,10.0,0.15,1,1701
12.563034032465447,496,293,211,gamma_scan,0.05,10.0,0.15,1,1701
12.579463799318662,495,294,211,gamma_scan,0.05,10.0,0.15,1,1701
12.581345885721074,494,295,211,gamma_scan,0.05,10.0,0.15,1,1701
12.593784778442103,494,294,212,gamma_scan,0.05,10.0,0.15,1,1701
12.59790247719608,493,295,212,gamma_scan,0.05,10.0,0.15,1,1701
12.606341062087512,492,296,212,gamma_scan,0.05,10.0,0.15,1,1701
12.608631958773342,492,295,213,gamma_scan,0.05,10.0,0.15,1,1701
12.618246787679855,491,296,213,gamma_scan,0.05,10.0,0.15,1,1701
12.618590572817485,490,297,213,gamma_scan,0.05,10.0,0.15,1,1701
12.623284073641296,490,296,214,gamma_scan,0.05,10.0,0.15,1,1701
12.629594959963079,489,297,214,gamma_scan,0.05,10.0,0.15,1,1701
12.633418190281049,488,298,214,gamma_scan,0.05,10.0,0.15,1,1701
12.643235635810882,488,297,215,gamma_scan,0.05,10.0,0.15,1,1701
12.664581299948106,487,298,215,gamma_scan,0.05,10.0,0.15,1,1701
