t,S,I,R
13.869252730896243,366,283,351
13.872732304493137,366,282,352
13.887937890221272,366,281,353
13.899126585198125,365,282,353
13.90676604309433,365,281,354
13.910550107234119,365,280,355
13.910707474976924,365,279,356
13.92243339877041,364,280,356
13.93805369677157,364,279,357
13.938263921772197,364,278,358
13.959127421920419,364,277,359
13.970426018376523,364,276,360
13.971776451752293,364,275,361
13.978332767787347,364,274,362
13.992505657803445,364,273,363
13.992994033018126,363,274,363
13.995267997823632,362,275,363
13.999279196237213,361,276,363
14.01480728148257,360,277,363
14.019702534255359,359,278,363
14.032876883956934,358,279,363
14.037187199217993,357,280,363
14.0431853747083,356,281,363
14.051002015933294,356,280,364
14.059061037260504,356,279,365
14.071598296808341,355,280,365
14.07290667376718,354,281,365
14.075791387597196,353,282,365
14.077823158090098,353,281,366
14.081297942041354,353,280,367
14.08718520666616,352,281,367
14.090038124153592,352,280,368
14.099141104646574,351,281,368
14.099629480121745,350,282,368
14.118627569363568,350,281,369
14.122754671702408,350,280,370
14.139738654068344,349,281,370
14.141302683885174,348,282,370
14.146779304108373,347,283,370
14.159766659260717,347,282,371
14.170458368360118,346,283,371
14.178302348775736,345,284,371
14.186153235185085,344,285,371
14.21218564547483,344,284,372
14.217137920789087,344,283,373
14.217969122410526,344,282,374
14.233545521443444,344,281,375
14.234068313743563,344,280,376
14.261301954697652,343,281,376
14.296994908979237,343,280,377
14.299339841260595,342,281,377
14.307692974241187,341,282,377
14.323632288706232,341,281,378
14.335466330738175,341,280,379
14.335778344810603,341,279,380
14.358995861047946,341,278,381
14.36171322587458,340,279,381
14.383322605109731,340,278,382
14.392692733499231,340,277,383
14.406642126538706,339,278,383
14.414336836102375,339,277,384
14.430732508991724,339,276,385
14.450060890064949,339,275,386
14.451322218114814,339,274,387
14.454040340514666,339,273,388
14.461336828017457,339,272,389
14.465412987426205,339,271,390
14.470872044237925,339,270,391
14.489797459727665,339,269,392
14.490222584463874,339,268,393
14.496569910733232,338,269,393
14.505153150409345,338,268,394
14.517340355548816,338,267,395
14.53566689748417,338,266,396
14.55091773002927,338,265,397
14.557080146248364,338,264,398
14.565884914816898,338,263,399
14.605996544340192,337,264,399
14.616956027849184,337,263,400
14.617082216382133,337,262,401
14.617947192339798,336,263,401
14.623117880960187,335,264,401
14.639648832283402,334,265,401
14.644800178114112,333,266,401
14.65274420829951,333,265,402
14.661313099262767,333,264,403
14.662995980682268,333,263,404
14.675452425288578,333,262,405
14.702717867265276,332,263,405
14.723957401034944,332,262,406
14.732114088075026,331,263,406
14.749023709116786,330,264,406
14.762801140509579,329,265,406
14.76989705741955,329,264,407
14.782249478622203,329,263,408
14.809705280232352,329,262,409
14.812612272824683,329,261,410
14.82928047726858,329,260,411
14.83121974797126,329,259,412
14.844193378472879,329,258,413
14.847948800397644,329,257,414
14.853317160340575,329,256,415
14.878400996251962,328,257,415
14.881396590833232,328,256,416
14.882701582914661,327,257,416
14.882711795904342,327,256,417
14.88889200837986,327,255,418
14.898468991826032,327,254,419
14.898754276753417,327,253,420
14.899036210268223,326,254,420
14.906227784108486,325,255,420
14.910024132761755,325,254,421
14.935432179441573,325,253,422
14.941316234788466,325,252,423
14.941979581053285,324,253,423
14.942826405816254,324,252,424
14.954636736984664,323,253,424
14.971016037096135,323,252,425
14.98342880372839,323,251,426
14.984826859914357,323,250,427
14.991385706129671,323,249,428
14.993223030814702,322,250,428
14.995374116501171,321,251,428
14.997185721536868,321,250,429
15.009946795261637,320,251,429
15.018910608181194,320,250,430
15.031505458008406,320,249,431
15.042779104941872,320,248,432
15.050180196080584,320,247,433
15.050777221227182,319,248,433
15.051904839999727,318,249,433
15.062294214034848,318,248,434
15.067903570843352,318,247,435
15.078436308476176,318,246,436
15.07954217775544,317,247,436
15.109877937276622,317,246,437
15.117389106864401,316,247,437
15.14518565975033,315,248,437
15.149993776475744,315,247,438
15.17712210293661,314,248,438
15.188509898511091,314,247,439
15.19689346926542,314,246,440
15.200705523599638,314,245,441
15.216715669883333,314,244,442
15.217765925954883,314,243,443
15.22717429093802,314,242,444
15.228635027831492,314,241,445
15.231983625225963,314,240,446
15.243612129144752,314,239,447
15.253736208211699,314,238,448
15.28142783102874,314,237,449
15.286006469397778,314,236,450
15.291449007903953,314,235,451
15.295723813289024,313,236,451
15.301154132264923,312,237,451
15.304955090270067,312,236,452
15.305008042393835,312,235,453
15.30780360500648,312,234,454
15.313686772101722,311,235,454
15.3170030091222,311,234,455
15.3486218720404,310,235,455
15.360039040657373,310,234,456
15.360378392047345,309,235,456
15.365117637180148,309,234,457
15.373224785382043,309,233,458
15.380396747412282,309,232,459
15.383862184823238,309,231,460
15.386475318075068,309,230,461
15.392101598636875,309,229,462
15.403351217287025,309,228,463
15.41768148551613,309,227,464
15.4207595226557,309,226,465
15.423379917048402,309,225,466
15.442879242082478,309,224,467
15.4493850372307,308,225,467
15.450566982435847,308,224,468
15.450653538902914,307,225,468
15.46073751194242,306,226,468
15.46401313133812,306,225,469
15.468800723523312,306,224,470
15.476306027398493,306,223,471
15.483698764218083,306,222,472
15.48382585246347,306,221,473
15.534446211728447,306,220,474
15.535367636192454,306,219,475
15.544871524746805,306,218,476
15.551750100804224,305,219,476
15.556397118128837,305,218,477
15.559128656180329,304,219,477
15.57967794311061,304,218,478
15.581815667879033,304,217,479
15.584523557362113,304,216,480
15.588581527311062,303,217,480
15.608589989265996,303,216,481
15.634558268804799,302,217,481
15.636456344921664,302,216,482
15.647860489577425,302,215,483
15.662010436222552,302,214,484
15.662248119126843,302,213,485
15.688181057009963,302,212,486
15.694883046694473,302,211,487
15.700561812128772,301,212,487
15.709199982152825,301,211,488
15.71422687477434,301,210,489
15.722477769756457,301,209,490
15.758325446810124,301,208,491
15.770200257907463,301,207,492
15.774163816084034,301,206,493
15.782642826897387,301,205,494
15.782955529064386,300,206,494
15.797292807984956,300,205,495
15.797302612850633,300,204,496
15.820919779744399,299,205,496
15.835906189925694,299,204,497
15.856413076480571,299,203,498
15.922444166585851,299,202,499
15.923218872042948,299,201,500
15.924515695166429,299,200,501
15.925308795393885,299,199,502
15.929754233508362,299,198,503
15.933148598475459,299,197,504
15.933477616927599,299,196,505
15.942954521605929,299,195,506
15.950082670790993,299,194,507
15.951046351459018,299,193,508
15.963031093438202,299,192,509
15.964939003467725,298,193,509
15.975546979262065,297,194,509
15.981132579286436,296,195,509
15.987284665482811,296,194,510
15.989333332447673,296,193,511
15.993805924293879,296,192,512
16.00092843935258,295,193,512
16.001028900596797,295,192,513
16.00311542779,295,191,514
16.023549822420467,295,190,515
16.044016335516417,295,189,516
16.045584471670363,295,188,517
16.05605311500851,295,187,518
16.05983361326877,294,188,518
16.061219407462822,294,187,519
16.08214449453925,294,186,520
16.082726830091257,293,187,520
16.106113228253733,293,186,521
16.111396836498166,293,185,522
16.1152210587279,293,184,523
16.13303087414517,292,185,523
16.14305045436023,292,184,524
16.14664749259692,292,183,525
16.153516482244385,292,182,526
16.153716388345327,292,181,527
16.15678703513037,292,180,528
16.163147636790704,292,179,529
16.16828971983358,292,178,530
16.171983217819527,292,177,531
16.17215433509726,291,178,531
16.17368265476436,291,177,532
16.183683965925646,291,176,533
16.1868480305086,291,175,534
16.19541068826462,291,174,535
16.19610142941476,291,173,536
16.203869426469325,290,174,536
16.206345852231046,290,173,537
16.223895099561815,290,172,538
16.231607324864413,290,171,539
16.23616381241508,290,170,540
16.23945107775126,290,169,541
16.249087034392154,290,168,542
16.250596685574486,290,167,543
16.251799033773327,289,168,543
16.252485020113582,288,169,543
16.25343587032553,288,168,544
16.285443042725063,287,169,544
16.31662168038066,286,170,544
16.323011173215058,286,169,545
16.33579223115177,286,168,546
16.341628778375362,285,169,546
16.34319557211351,285,168,547
16.349801634073877,284,169,547
16.352528283818312,284,168,548
16.36258466480045,284,167,549
16.36750416243714,284,166,550
16.373546287595474,283,167,550
16.37824534524311,283,166,551
16.40510864678672,282,167,551
16.407752444181362,282,166,552
16.412325829721283,281,167,552
16.423121605228538,281,166,553
16.42789174889389,281,165,554
16.434549251811486,281,164,555
16.458184596963385,281,163,556
16.474534562554815,281,162,557
16.47877754450821,281,161,558
16.488655024385512,280,162,558
16.493225720387493,279,163,558
16.502866557479496,278,164,558
16.50672131648274,278,163,559
16.55440162263531,278,162,560
16.57424127825814,278,161,561
16.576648720687174,278,160,562
16.57901575223852,278,159,563
16.594137832558644,278,158,564
16.597513295597185,277,159,564
16.62524019683329,277,158,565
16.631808879364478,277,157,566
16.63190713400407,277,156,567
16.648265341150356,277,155,568
16.666659798914687,277,154,569
16.673619375481458,277,153,570
16.682357928071937,277,152,571
16.697292840690814,277,151,572
16.70437905649102,277,150,573
16.73255196807517,277,149,574
16.744937865545545,277,148,575
16.753151083197427,277,147,576
16.755619848064903,276,148,576
16.764551273209957,276,147,577
16.77180914533369,276,146,578
16.776693543837144,276,145,579
16.80812980995416,276,144,580
16.829166882628243,276,143,581
16.833267654192383,276,142,582
16.852240113523788,275,143,582
16.859750637096955,275,142,583
16.900960452125616,275,141,584
16.93066184659433,275,140,585
16.949752065936714,275,139,586
16.955710475572324,274,140,586
16.97065773722015,274,139,587
16.983184282377042,273,140,587
17.050365547926862,273,139,588
17.086336627067595,273,138,589
17.09976037828791,273,137,590
17.181574491066115,272,138,590
17.184659698087636,271,139,590
17.18474622026536,271,138,591
17.210456446287125,271,137,592
17.21204472296802,270,138,592
17.21503439531466,270,137,593
17.23149196403749,270,136,594
17.241731416809692,270,135,595
17.276026250382415,270,134,596
17.300000098442364,270,133,597
17.30158168897681,270,132,598
17.320479330965476,270,131,599
17.32204817395088,269,132,599
17.322738455609663,269,131,600
17.32636731351913,269,130,601
17.334110613825036,269,129,602
17.34359346817651,268,130,602
17.346895326420878,268,129,603
17.357459229546663,268,128,604
17.38741887354558,268,127,605
17.388288295628506,268,126,606
17.424938284324405,268,125,607
17.44655591560219,268,124,608
17.458426162763335,268,123,609
17.45976118576889,268,122,610
17.46190085508223,267,123,610
17.467111034721142,267,122,611
17.48119251122821,267,121,612
17.482349982514464,267,120,613
17.488592463270173,266,121,613
17.50061752042695,266,120,614
17.50153094872147,266,119,615
17.521185258219063,266,118,616
17.528059334358183,266,117,617
17.535005720332,266,116,618
17.58987256191896,266,115,619
17.593061409494535,266,114,620
17.601840481555385,265,115,620
17.610763585968378,265,114,621
17.637935067845817,265,113,622
17.6432055543888,265,112,623
17.652882316106528,265,111,624
17.667602801100397,265,110,625
17.688780167096695,264,111,625
17.700769906554477,264,110,626
17.714664369380692,264,109,627
17.720903733824393,264,108,628
17.723800888722412,264,107,629
17.75559058913294,263,108,629
17.762658487814512,263,107,630
17.83293239589024,263,106,631
17.852276162151995,263,105,632
17.85961185626281,263,104,633
17.869252730896243,263,103,634
17.890319238233367,262,104,634
17.899126585198125,262,103,635
17.92243339877041,262,102,636
17.992994033018128,262,101,637
17.995267997823632,262,100,638
17.99927919623721,262,99,639
18.009637529961186,261,100,639
18.014807281482568,261,99,640
18.01970253425536,261,98,641
18.032876883956934,261,97,642
18.037187199217993,261,96,643
18.0431853747083,261,95,644
18.07159829680834,261,94,645
18.07290667376718,261,93,646
18.075791387597196,261,92,647
18.08718520666616,261,91,648
18.099141104646574,261,90,649
18.099629480121745,261,89,650
18.12641938041237,260,90,650
18.139738654068346,260,89,651
18.141302683885172,260,88,652
18.14677930410837,260,87,653
18.170458368360116,260,86,654
18.178302348775738,260,85,655
18.186153235185085,260,84,656
18.243746480642567,259,85,656
18.26130195469765,259,84,657
18.29822015440682,258,85,657
18.299339841260597,258,84,658
18.307692974241185,258,83,659
18.36171322587458,258,82,660
18.406642126538706,258,81,661
18.496569910733232,258,80,662
18.605996544340194,258,79,663
18.6179471923398,258,78,664
18.623117880960187,258,77,665
18.639648832283402,258,76,666
18.64480017811411,258,75,667
18.702717867265278,258,74,668
18.71085696527935,257,75,668
18.732114088075026,257,74,669
18.749023709116784,257,73,670
18.76280114050958,257,72,671
18.814481612775058,256,73,671
18.878400996251962,256,72,672
18.882701582914663,256,71,673
18.89903621026822,256,70,674
18.906227784108488,256,69,675
18.941979581053285,256,68,676
18.954636736984664,256,67,677
18.993223030814704,256,66,678
18.99537411650117,256,65,679
19.009946795261637,256,64,680
19.050777221227182,256,63,681
19.05190483999973,256,62,682
19.079542177755442,256,61,683
19.10234182489682,255,62,683
19.1173891068644,255,61,684
19.145185659750332,255,60,685
19.16880730831217,254,61,685
19.177122102936607,254,60,686
19.18636180427528,253,61,686
19.209428299681232,252,62,686
19.29449267271624,251,63,686
19.295606960962335,250,64,686
19.295723813289023,250,63,687
19.301154132264923,250,62,688
19.313686772101722,250,61,689
19.3486218720404,250,60,690
19.359693983104215,249,61,690
19.360378392047345,249,60,691
19.449385037230698,249,59,692
19.450653538902912,249,58,693
19.46073751194242,249,57,694
19.551750100804224,249,56,695
19.559128656180327,249,55,696
19.588581527311064,249,54,697
19.621107446452882,248,55,697
19.6345582688048,248,54,698
19.700561812128772,248,53,699
19.782955529064388,248,52,700
19.8209197797444,248,51,701
19.964939003467727,248,50,702
19.975546979262063,248,49,703
19.97574757596322,247,50,703
19.981132579286438,247,49,704
20.00092843935258,247,48,705
20.024588201851103,246,49,705
20.05983361326877,246,48,706
20.082726830091257,246,47,707
20.13303087414517,246,46,708
20.138909444260005,245,47,708
20.17215433509726,245,46,709
20.203869426469325,245,45,710
20.251799033773327,245,44,711
20.252485020113582,245,43,712
20.285443042725063,245,42,713
20.31662168038066,245,41,714
20.341628778375362,245,40,715
20.349801634073877,245,39,716
20.373546287595474,245,38,717
20.40510864678672,245,37,718
20.412325829721283,245,36,719
20.488655024385512,245,35,720
20.493225720387493,245,34,721
20.502866557479496,245,33,722
20.597513295597185,245,32,723
20.755619848064903,245,31,724
20.852240113523788,245,30,725
20.955710475572324,245,29,726
20.983184282377042,245,28,727
21.000777007634575,244,29,727
21.181574491066115,244,28,728
21.184659698087636,244,27,729
21.21204472296802,244,26,730
21.32204817395088,244,25,731
21.34359346817651,244,24,732
21.46190085508223,244,23,733
21.488592463270173,244,22,734
21.601840481555385,244,21,735
21.688780167096695,244,20,736
21.75559058913294,244,19,737
21.837301008758775,243,20,737
21.890319238233367,243,19,738
21.962843060572315,242,20,738
22.009637529961186,242,19,739
22.12641938041237,242,18,740
22.14890773973034,241,19,740
22.163927580079566,240,20,740
22.243746480642567,240,19,741
22.29822015440682,240,18,742
22.377326037277864,239,19,742
22.71085696527935,239,18,743
22.718250062939763,238,19,743
22.814481612775058,238,18,744
23.073622385325294,237,19,744
23.10234182489682,237,18,745
23.1075502687804,236,19,745
23.12470594358936,235,20,745
23.16880730831217,235,19,746
23.18636180427528,235,18,747
23.209428299681232,235,17,748
23.29449267271624,235,16,749
23.295606960962335,235,15,750
23.359693983104215,235,14,751
23.621107446452882,235,13,752
23.97574757596322,235,12,753
24.024588201851103,235,11,754
24.138909444260005,235,10,755
25.000777007634575,235,9,756
25.213895768403905,234,10,756
25.837301008758775,234,9,757
25.962843060572315,234,8,758
26.14890773973034,234,7,759
26.163927580079566,234,6,760
26.377326037277864,234,5,761
26.718250062939763,234,4,762
27.073622385325294,234,3,763
27.1075502687804,234,2,764
27.12470594358936,234,1,765
29.213895768403905,234,0,766
100.0,234,0,766
